"CL0230-5053-2-00","DX30M-26-CV","1","1","1","1","1","1","1","1"
"CL0230-5053-2-10","DX30M-26-CV(10)","1","1","1","1","1","1","1","1"
"CL0230-5054-5-10","DX30M-36-CV(10)","1","1","1","1","1","1","1","1"
"CL0230-5059-9-00","DX30M-68-CV2","0","1","1","1","0","1","1","1"
"CL0230-5060-8-00","DX30M-80-CV2","0","1","1","1","0","1","1","1"
"CL0230-5070-1-50","DX10M-50SE(50)","0","1","1","1","0","1","1","1"
"CL0230-5092-4-50","DX33AM-50S(50)","1","1","1","1","0","1","1","1"
"CL0230-5134-2-50","DX10GM-68SE(50)","1","1","1","1","0","1","1","1"
"CL0232-0089-5-55","3260B-12S1(55)","1","1","1","1","0","1","1","1"
"CL0232-0090-4-56","3260B-12S3(56)","1","1","1","1","0","1","1","1"
"CL0232-0586-0-52","EX40T-CCT(52)","1","1","1","1","1","1","1","1"
"CL0232-0611-5-00","EX60B-29P","1","1","1","1","1","1","1","1"
"CL0236-1009-7-00","PS-PAC-1D1","1","1","1","1","1","1","1","1"
"CL0236-1028-1-00","PS2-1618PCFA","1","1","1","1","1","1","1","1"
"CL0236-1034-4-00","PS2-6PC","1","1","1","1","0","1","1","1"
"CL0236-2008-0-00","PQ50-1618SCFA","1","1","1","1","1","1","1","1"
"CL0236-2010-1-00","PQ50-2022SCFA","1","1","1","1","1","1","1","1"
"CL0236-2014-2-00","PQ50-20S","1","1","1","1","0","1","1","1"
"CL0238-2006-7-00","3860-B-18S","1","1","1","1","0","1","1","1"
"CL0238-2008-2-00","3880-B-18P","1","1","1","1","0","1","1","1"
"CL0240-0004-7-00","UX40-MB-5P","1","1","1","1","0","1","1","1"
"CL0240-0015-3-00","UX60SA-MB-5ST","0","0","1","1","1","1","1","1"
"CL0240-0015-3-80","UX60SA-MB-5ST(80)","0","0","1","1","1","1","1","1"
"CL0240-0020-3-80","UX60SC-MB-5S8(80)","1","1","1","1","1","1","1","1"
"CL0240-0020-3-85","UX60SC-MB-5S8(85)","1","1","1","1","1","1","1","1"
"CL0241-0024-0-00","ST40X-CM(5.8)","1","1","1","1","1","1","1","1"
"CL0241-0054-1-00","ST40X-BS(4.0)","1","1","1","1","2","1","1","1"
"CL0241-0055-4-00","ST40X-CM(4.0-5.0)","1","1","1","1","1","1","1","1"
"CL0244-0006-8-00","DH60-17P","1","1","1","1","0","1","1","1"
"CL0244-0007-0-00","DH60-37P","1","1","1","1","0","1","1","1"
"CL0244-0014-6-00","DH-27-CV2B","0","1","1","1","0","1","1","1"
"CL0244-0018-7-00","DH30B-27S","1","1","1","1","0","1","1","1"
"CL0244-0020-9-00","DH30B-51S","1","1","1","1","0","1","1","1"
"CL0244-0024-0-00","DH32B-51S","1","1","1","1","0","1","1","1"
"CL0244-0031-5-00","DH-17-CMB(6.3)","1","1","1","1","1","1","1","1"
"CL0244-0032-8-00","DH-27-CMB(7.3)","1","1","1","1","1","1","1","1"
"CL0244-0033-0-00","DH-37-CMB(8.8)","1","1","1","1","1","1","1","1"
"CL0244-0036-9-00","DH-27-CMB(6.9)","1","1","1","1","1","1","1","1"
"CL0244-0036-9-02","DH-27-CMB(6.9)(02)","1","1","1","1","1","1","1","1"
"CL0244-0038-4-00","DH60A-17P","0","1","1","1","0","1","1","1"
"CL0244-0042-1-00","DH60A-SCREW","0","0","1","1","1","1","1","1"
"CL0244-0047-5-00","DH-17-CT2B","1","0","1","1","1","1","1","1"
"CL0244-0049-0-00","DH-37-CT2B","1","1","1","1","1","1","1","1"
"CL0244-0050-0-00","DH-51-CT2B","1","1","1","1","1","1","1","1"
"CL0244-0055-3-00","DH40-37S","1","1","1","1","0","1","1","1"
"CL0245-0018-3-00","LX60-12S","1","1","1","1","0","1","1","1"
